Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,H2S_umol_L,H2S_Signal_mV,Temp_C,Temp_Signal_mV,Comments
Big Egg,2,Spring,May,2017,Sensor 2,1,06-01-2017 12:36:02,7000,20.68426704,31.52388,17.33677101,183.135498,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,1,06-01-2017 12:36:25,8000,69.88256073,76.58581543,17.42710114,183.8589935,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:38:26,-2000,-13.47229099,0.239044189,17.88506126,187.5269928,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:38:48,-1500,-13.4827528,0.22946167,17.94302559,187.9912567,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:39:09,-1000,-13.49396515,0.219192505,17.99835777,188.4344177,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:39:30,-500,-13.59697056,0.124847412,18.10728264,189.3068542,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:39:51,0,-13.60335064,0.119003296,18.22177887,190.2239075,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:40:13,500,-13.56446743,0.15461731,18.35237503,191.2699127,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:40:34,1000,-13.51908684,0.196182251,18.42687798,191.8666229,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:40:55,1500,-12.46691036,1.159896851,18.40239334,191.6705322,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:41:17,2000,-0.571173966,12.05549622,18.54915428,192.845993,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:41:38,2500,21.15349579,31.95365906,18.67257309,193.8345032,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:41:59,3000,32.24568176,42.11326599,18.75892448,194.526123,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:42:20,3500,42.06368637,51.1058197,18.7592659,194.5288544,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:42:42,4000,70.9595108,77.57221985,18.7656002,194.5796051,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:43:03,4500,69.77630615,76.48849487,18.85872269,195.3254547,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:43:24,5000,104.5234604,108.31427,18.96290779,196.1599274,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:43:46,5500,132.8963165,134.3016663,18.98902512,196.3691101,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:44:07,6000,179.3397217,176.840332,19.09748077,197.2377777,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:44:28,6500,216.0896606,210.5005188,19.10244179,197.2775116,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:44:50,7000,228.171875,221.5669098,19.17233086,197.8372955,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:45:11,7500,256.3773804,247.4010315,19.18930817,197.9732666,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:45:32,8000,321.7006836,307.2322388,19.26478767,198.5778046,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:45:53,8500,284.5579529,273.2123108,19.32747459,199.079895,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:46:15,9000,353.8666382,336.6938477,19.38622856,199.5504761,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:46:36,9500,386.409668,366.500824,19.49116325,200.3909454,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:46:57,10000,303.8288879,290.8630371,19.55048943,200.8661194,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,2,06-01-2017 12:47:19,10500,427.6976929,404.3175659,19.5150032,200.5818939,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:49:04,-2000,-9.088793755,4.253997803,19.80698586,202.9205017,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:49:25,-1500,-8.124112129,5.137573242,19.85139084,203.2761536,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:49:47,-1000,-6.751841068,6.394470215,19.87247086,203.4450073,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:50:08,-500,-7.531502724,5.680358887,19.93408394,203.9384918,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:50:29,0,-11.12191105,2.391815186,19.99197769,204.4021912,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:50:51,500,-12.45236683,1.173217773,20.03957939,204.7834473,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:51:12,1000,-12.77985859,0.873260498,20.09482193,205.2259064,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:51:33,1500,-12.91311741,0.751205444,20.14740181,205.647049,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:51:54,2000,-13.0182209,0.654937744,20.15175247,205.6818848,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:52:16,2500,-13.09417152,0.585372925,20.17869186,205.8976593,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:52:37,3000,-13.10180187,0.578384399,20.20790291,206.1316223,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:52:58,3500,-13.15906048,0.525939941,20.26184082,206.5636292,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:53:20,4000,-13.10663319,0.573959351,20.28674698,206.7631226,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:53:41,4500,-13.0979538,0.58190918,20.32157135,207.042038,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:54:02,5000,-12.81840801,0.83795166,20.37949371,207.5059662,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:54:23,5500,-11.9469862,1.636108398,20.41098213,207.7581787,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:54:45,6000,-12.67886829,0.965759277,20.41947365,207.8261871,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:55:06,6500,-12.96329498,0.705245972,20.46475983,208.1889038,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:55:27,7000,-12.71700191,0.930831909,20.53876877,208.7816772,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:55:49,7500,-7.359827518,5.837600708,20.56781006,209.0142822,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:56:10,8000,-10.84151649,2.648635864,20.58143616,209.1234131,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:56:31,8500,-11.26634884,2.259521484,20.60375023,209.302124,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:56:53,9000,-11.43137646,2.10836792,20.69587708,210.0400238,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,3,06-01-2017 12:57:14,9500,-11.21966839,2.302276611,20.69176483,210.0070801,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:07:09,-2000,-13.23119545,0.459869385,21.40852165,215.7478943,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:07:30,-1500,-13.23734283,0.454238892,21.45459747,216.1169281,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:07:52,-1000,-13.25047016,0.442214966,21.47427368,216.2745361,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:08:13,-500,-13.25160313,0.441177368,21.48089981,216.3276062,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:08:34,0,-13.25728416,0.435974121,21.49072456,216.4062805,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:08:55,500,-13.29563427,0.400848389,21.49988747,216.4796753,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:09:17,1000,-13.27677536,0.418121338,21.54981041,216.8795319,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:09:38,1500,-13.31875801,0.379669189,21.56125069,216.9711761,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:09:59,2000,-13.33496761,0.364822388,21.55308151,216.9057312,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:10:21,2500,-13.34771156,0.353149414,21.59199905,217.2174377,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:10:42,3000,-13.26729679,0.426803589,21.59835434,217.2683411,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:11:03,3500,-13.14180088,0.541748047,21.60355759,217.3100281,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:11:25,4000,-13.00396061,0.667999268,21.63536644,217.5647888,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:11:46,4500,-12.75583553,0.895263672,21.64775085,217.6639862,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:12:07,5000,-11.46161366,2.080673218,21.65246391,217.7017212,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:12:28,5500,-11.22933102,2.293426514,21.69483566,218.0410919,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:12:50,6000,-8.37268734,4.909896851,21.70710373,218.1393585,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:13:11,6500,-6.797338009,6.352798462,21.69226265,218.0204926,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:13:32,7000,-3.121783495,9.719329834,21.69036293,218.0052795,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:13:54,7500,0.103333272,12.67329407,21.71801949,218.2267914,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:14:15,8000,0.115761213,12.68467712,21.73846626,218.3905487,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:14:36,8500,3.08930397,15.40821838,21.76889229,218.6342468,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:14:58,9000,8.683508873,20.53208923,21.76135063,218.5738373,shallow core
Big Egg,2,Spring,May,2017,Sensor 2,4,06-01-2017 13:15:19,9500,12.10620689,23.66702271,21.7963829,218.8544464,shallow core
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:22:31,-2000,-17.4423275,2.211410522,16.43312263,175.8977966,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:22:53,-1000,-17.4004364,2.245620728,15.99365902,172.3779449,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:23:16,0,-17.24336052,2.373901367,16.1114254,173.3211823,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:23:38,1000,-17.13246918,2.46446228,16.27651978,174.6434784,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:24:00,2000,-16.76556969,2.764099121,16.50822067,176.4992828,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:24:22,3000,-16.10803986,3.301086426,16.68869781,177.9447937,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:24:45,4000,-14.51058674,4.605682373,16.88083267,179.4836884,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:25:07,5000,-12.84708595,5.96421814,17.10530853,181.2816162,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:25:29,6000,-9.8361063,8.423202515,17.02682686,180.6530151,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:25:52,7000,-6.747550964,10.94554138,16.97761726,180.2588806,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:26:14,8000,-6.403931618,11.22616577,17.02827644,180.6646271,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:26:36,9000,-10.24153233,8.092102051,17.12637329,181.4503326,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:26:59,10000,-12.19486141,6.496871948,17.22590828,182.2475433,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:27:21,11000,-9.824055672,8.433044434,17.34438896,183.1965179,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:27:43,12000,-7.77739954,10.10449219,17.43806839,183.9468231,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:28:06,13000,-2.623148918,14.31382751,17.51107597,184.5315704,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:28:28,14000,5.523789406,20.96720886,17.60952187,185.3200684,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:28:50,15000,14.64009571,28.4122467,17.6967392,186.018631,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:29:13,16000,20.09689713,32.8686676,17.79341507,186.7929535,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:29:35,17000,29.47982597,40.53144836,17.88901329,187.5586395,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:29:57,18000,31.63942719,42.2951355,17.98295403,188.3110504,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:30:19,19000,41.5155983,50.36073303,18.07322884,189.0341034,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:30:42,20000,34.45011139,44.59054565,18.16309929,189.7539215,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:31:04,21000,41.36513519,50.237854,18.24952126,190.446106,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:31:26,22000,44.32073212,52.65161133,18.32903671,191.0829773,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:31:49,23000,46.33859634,54.29954529,18.4062252,191.7012177,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:32:11,24000,46.54759598,54.4702301,18.4861145,192.341095,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:32:33,25000,43.68564224,52.13294983,18.55597687,192.9006348,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:32:56,26000,46.70417023,54.59809875,18.61934662,193.4082031,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:33:18,27000,47.24920273,55.04321289,18.71646309,194.1860504,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:33:40,28000,51.47638702,58.49543762,18.79405403,194.8074951,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:34:02,29000,52.58414841,59.40011597,18.85849762,195.3236542,
Big Egg,3,Spring,May,2017,Sensor 1,1,06-01-2017 11:34:25,30000,53.07569122,59.80154419,18.94182205,195.9910278,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:37:19,-2000,-16.22883224,3.202438354,19.45973778,200.1392517,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:37:42,-1000,-15.75235081,3.591567993,19.52411842,200.6549072,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:38:04,0,-15.02139091,4.188522339,19.58094025,201.1100159,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:38:26,1000,-13.73151588,5.241928101,19.64896393,201.6548462,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:38:48,2000,-11.5872364,6.993103027,19.69878197,202.0538635,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:39:11,3000,-12.91072369,5.912246704,19.76251793,202.5643463,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:39:33,4000,-20.15015602,0,19.81648445,202.996582,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:39:55,5000,-18.48607635,1.359008789,19.86769867,203.4067841,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:40:18,6000,-18.58607292,1.27734375,19.93060493,203.910614,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:40:40,7000,-18.75437927,1.139892578,19.97710228,204.2830353,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:41:02,8000,-18.05075645,1.714523315,20.016922,204.6019745,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:41:25,9000,-17.44240189,2.211349487,20.07198334,205.042984,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:41:47,10000,-16.42471695,3.04246521,20.13428116,205.5419464,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:42:09,11000,1239.944824,1029.085083,20.1687603,205.8181152,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:42:32,12000,-12.22032738,6.476074219,20.22460747,206.2654114,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:42:54,13000,-10.06827545,8.233596802,20.27662277,206.6820374,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:43:16,14000,-7.35659647,10.44815063,20.33584404,207.1563568,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:43:38,15000,-5.419504166,12.03012085,20.40371132,207.6999359,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:44:01,16000,0.605630934,16.95068359,20.45141029,208.0819702,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:44:23,17000,3.523152351,19.33334351,20.42805672,207.894928,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:44:45,18000,13.1872015,27.22570801,20.46558571,208.1955109,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:45:08,19000,14.25694084,28.09933472,20.54631805,208.8421326,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:45:30,20000,27.12775993,38.61058044,20.59449768,209.2280273,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:45:52,21000,42.43294907,51.10990906,20.63585281,209.5592499,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:46:15,22000,54.74528122,61.16505432,20.66749382,209.8126831,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:46:37,23000,66.83811188,71.04093933,20.69544411,210.0365448,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:46:59,24000,78.62095642,80.66366577,20.74578857,210.4397888,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:47:22,25000,83.34596252,84.52244568,20.77945518,210.7094421,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:47:44,26000,99.52461243,97.73510742,20.80835342,210.9408875,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:48:06,27000,107.2974396,104.082962,20.8478775,211.2574463,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:48:29,28000,121.8893814,115.9998016,20.891325,211.6054535,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:48:51,29000,136.8434143,128.2123566,20.93380165,211.9456635,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:49:13,30000,128.1942749,121.1488342,20.97338867,212.2627258,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:49:35,31000,118.7606888,113.4446869,21.00121307,212.4855804,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:49:58,32000,171.0691071,156.1635437,21.04360199,212.8250885,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:50:20,33000,185.2682953,167.7596283,21.07263947,213.0576782,
Big Egg,3,Spring,May,2017,Sensor 1,2,06-01-2017 11:50:42,34000,209.0428162,187.1756287,21.08985329,213.1955414,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:53:28,-2000,-15.14384651,4.088516235,21.32426453,215.0730286,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:53:50,-1000,-13.73956871,5.235351563,21.34631538,215.249649,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:54:12,0,-11.4685545,7.090026855,21.38706207,215.5760193,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:54:35,1000,-14.45563698,4.650558472,21.41518211,215.801239,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:54:57,2000,-18.47856522,1.365142822,21.44188118,216.0150757,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:55:19,3000,-18.77523232,1.12286377,21.47861862,216.3093262,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:55:41,4000,-18.90306854,1.018463135,21.51695061,216.6163483,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:56:04,5000,-18.96100807,0.97114563,21.53954315,216.7973022,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:56:26,6000,-18.99533081,0.943115234,21.5466671,216.8543549,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:56:48,7000,-19.00661469,0.933898926,21.56455612,216.9976349,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:57:11,8000,-19.09172058,0.864395142,21.58073997,217.1272583,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:57:33,9000,-19.12600708,0.836395264,21.61152458,217.3738251,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:57:55,10000,-19.12735176,0.835296631,21.63046455,217.525528,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:58:18,11000,-19.15935707,0.809158325,21.6667347,217.8160248,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:58:40,12000,-19.14125252,0.823944092,21.6781311,217.9073029,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:59:02,13000,-19.19367981,0.78112793,21.70007706,218.0830841,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:59:25,14000,-19.16195488,0.807037354,21.71963501,218.2397308,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 11:59:47,15000,-19.19820213,0.777435303,21.76467323,218.6004486,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:00:09,16000,-19.22626495,0.754516602,21.80821991,218.9492493,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:00:31,17000,-18.63235474,1.239547729,21.81231308,218.9820251,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:00:54,18000,-17.81737328,1.90512085,21.8296032,219.1205139,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:01:16,19000,-16.94959068,2.613815308,21.85358429,219.3125916,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:01:38,20000,-15.52735615,3.775314331,21.85608482,219.3326263,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:02:01,21000,-14.90046787,4.287277222,21.89419746,219.6378784,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:02:23,22000,-14.90114021,4.286727905,21.92899704,219.9165955,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:02:45,23000,-14.22287083,4.840652466,21.9289093,219.9159088,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:03:08,24000,-12.8812027,5.936355591,21.97361755,220.2739868,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:03:30,25000,-9.335297585,8.832199097,21.98218918,220.3426361,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:03:52,26000,-7.377167225,10.43135071,21.99940872,220.480545,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:04:15,27000,-4.284370422,12.95715332,22.03309059,220.7503204,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:04:37,28000,4.597842693,20.21101379,22.02474213,220.6834717,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:04:59,29000,13.36115074,27.36776733,22.05478287,220.9240723,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:05:21,30000,17.93707275,31.10479736,22.1131134,221.3912659,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:05:44,31000,24.44072533,36.41615295,22.11000824,221.366394,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:06:06,32000,35.02317429,45.05854797,22.11064529,221.3714905,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:06:28,33000,24.81466866,36.72154236,22.08687973,221.1811523,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:06:51,34000,49.03172302,56.49894714,22.06735992,221.0248108,
Big Egg,3,Spring,May,2017,Sensor 1,3,06-01-2017 12:07:13,35000,62.1325798,67.19805908,22.09239769,221.2253418,
Big Egg,3,Spring,May,2017,Sensor 1,4,06-01-2017 12:09:28,-2000,-16.21954536,3.210021973,22.17691803,221.902298,
