Site,Core,Season,Month,Year,Sensor,Replicate,Time,Depth_um,O2_umol_L,O2_Signal_mV,Temp_C,Temp_Signal_mV
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:33:03,600,139.14,8.805282593,23.24971771,246.440567
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:33:23,600,137.24,8.690078735,23.2497139,246.4405365
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:33:44,900,131.1,8.318939209,23.24740791,246.4139557
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:34:04,900,130.39,8.275848389,23.24748993,246.4148865
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:34:24,900,129.29,8.209197998,23.24624825,246.4006042
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:34:45,1200,117.53,7.497711182,23.2475872,246.4160309
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:35:05,1200,116.55,7.438461304,23.24401093,246.3748169
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:35:25,1200,116.74,7.450180054,23.24290085,246.3620148
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:35:46,1500,98.84,6.367080688,23.24132538,246.3438721
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:36:07,1500,98.61,6.353164673,23.24094963,246.3395538
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:36:27,1500,99.57,6.411254883,23.23988724,246.327301
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:36:48,1800,79.86,5.218933105,23.23980904,246.3264008
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:37:08,1800,80.06,5.230926514,23.24196625,246.3512726
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:37:29,1800,80.02,5.228500366,23.24266624,246.359314
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:37:50,2100,73.48,4.832839966,23.24356461,246.3696747
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:38:10,2100,72.1,4.749099731,23.24392891,246.3738556
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:38:30,2100,73.43,4.829650879,23.24975204,246.440979
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:38:51,2400,68.99,4.561294556,23.25086021,246.4537354
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:39:11,2400,68.04,4.503494263,23.25499344,246.5013428
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:39:31,2400,67.88,4.494003296,23.25505447,246.5020599
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:39:52,2700,60.3,4.035690308,23.2576046,246.5314331
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:40:12,2700,61.32,4.097457886,23.2578125,246.533844
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:40:32,2700,62.93,4.194763184,23.26159859,246.5774536
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:40:53,3000,30.01,2.202896118,23.26190758,246.5810242
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:41:13,3000,29.43,2.167724609,23.26109314,246.57164
Yellow Bar,1,Summer,August,2015,Sensor 2,2,13-08-2015 12:41:33,3000,29.97,2.200424194,23.26336288,246.5977936
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 12:59:13,-2000,213.77,80.25958252,23.15226364,245.317688
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 12:59:33,-2000,213.23,80.06011963,23.16513824,245.4660339
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 12:59:53,-2000,213.17,80.0377655,23.17555618,245.5860748
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:00:14,-1700,213.02,79.98196411,23.18278694,245.6693878
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:00:34,-1700,212.61,79.82971191,23.19425392,245.8014984
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:00:54,-1700,212.48,79.77989197,23.19904518,245.8567047
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:01:15,-1400,212.6,79.82652283,23.20647049,245.942276
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:01:35,-1400,211.74,79.50726318,23.20805931,245.9605713
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:01:55,-1400,211.05,79.25241089,23.21186829,246.0044708
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:02:15,-1100,211.14,79.28338623,23.21800423,246.0751495
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:02:36,-1100,210.4,79.01123047,23.21801758,246.0753174
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:02:56,-1100,209.65,78.73338318,23.22489738,246.1545868
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:03:16,-800,207.69,78.00379944,23.22808838,246.1913605
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:03:36,-800,208.59,78.33805847,23.23138237,246.2293091
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:03:57,-800,208.33,78.24177551,23.23014641,246.2150726
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:04:17,-500,203.6,76.48605347,23.23206329,246.2371521
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:04:37,-500,204.49,76.81889343,23.23186874,246.2349091
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:04:57,-500,203.29,76.37466431,23.23441124,246.2642059
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:05:18,-200,192.9,72.51905823,23.2339344,246.2587128
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:05:38,-200,190.33,71.56578064,23.23575592,246.2797089
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:05:58,-200,188.03,70.71324158,23.23399162,246.2593689
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:06:19,100,172.67,65.0168457,23.23478508,246.2685242
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:06:39,100,169.3,63.76535034,23.23622704,246.2851257
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:06:59,100,168.56,63.49076843,23.23717308,246.2960205
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:07:20,400,159.86,60.26422119,23.23222923,246.2390594
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:07:40,400,169.49,63.83656311,23.23323822,246.2506866
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:08:00,400,168.38,63.42622375,23.23303223,246.2483063
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:08:21,700,155.99,58.82873535,23.22959328,246.2086945
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:08:41,700,152.5,57.53605652,23.22803116,246.1906891
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:09:01,700,146.71,55.3873291,23.22872353,246.1986694
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:09:21,1000,93.55,35.66854858,23.22637749,246.1716309
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:09:41,1000,89.65,34.22434998,23.22240829,246.1259155
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:10:02,1000,89.76,34.26501465,23.2232666,246.135788
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:10:22,1300,49.78,19.43597412,23.22416115,246.1461182
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:10:42,1300,53.35,20.75975037,23.22137833,246.1140442
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:11:02,1300,49.61,19.37197876,23.22125435,246.1126099
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:11:23,1600,15.74,6.81010437,23.21848488,246.0807037
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:11:43,1600,15.31,6.652084351,23.21637917,246.0564423
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:12:03,1600,4.06,2.478637695,23.2159481,246.0514679
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:12:24,1900,-1.2,0.527160645,23.2141037,246.0302124
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:12:44,1900,-1.19,0.530014038,23.2157917,246.0496674
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:13:04,1900,-1.27,0.50328064,23.21710205,246.0647736
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:13:25,2200,-1.24,0.51121521,23.21700287,246.0636292
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:13:45,2200,-1.25,0.508956909,23.21450233,246.0348206
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:14:05,2200,-1.36,0.469619751,23.21520042,246.0428619
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:14:26,2500,-1.31,0.48500061,23.21291161,246.0164948
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:14:46,2500,-1.34,0.475997925,23.21470261,246.0371094
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:15:06,2500,-1.37,0.463241577,23.21282005,246.0154266
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:15:27,2800,-1.38,0.461486816,23.21334648,246.0214996
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:15:47,2800,-1.38,0.459518433,23.21022224,245.9854889
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:16:07,2800,-1.37,0.462982178,23.21189499,246.004776
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:16:28,3100,-1.42,0.444763184,23.20904732,245.9719696
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:16:48,3100,-1.4,0.451553345,23.20973969,245.9799347
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:17:08,3100,-1.36,0.467437744,23.21265411,246.0135193
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:17:28,3400,-1.33,0.478088379,23.21142006,245.9993134
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:17:49,3400,-1.38,0.461883545,23.21353531,246.0236664
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:18:09,3400,-1.42,0.446365356,23.21252823,246.0120697
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:18:29,3700,-1.46,0.429504395,23.21446991,246.0344391
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:18:49,3700,-1.47,0.428009033,23.21493912,246.039856
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:19:10,3700,-1.48,0.423843384,23.21741486,246.0683746
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:19:30,4000,-1.59,0.384719849,23.21573257,246.0489807
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:19:50,4000,-1.48,0.42237854,23.22053337,246.1042938
Yellow Bar,2,Summer,August,2015,Sensor 1,1,13-08-2015 13:20:10,4000,-1.54,0.400421143,23.2197094,246.0948029
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:49:12,-2000,170.17,64.08908081,23.20171356,245.8874512
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:49:32,-2000,171.07,64.42210388,23.20153618,245.8854218
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:49:52,-2000,171.65,64.63711548,23.20111847,245.8806
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:50:13,-1700,170.47,64.19944763,23.20198441,245.8905792
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:50:33,-1700,165.83,62.48014832,23.19965363,245.8637238
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:50:53,-1700,167.5,63.09851074,23.20037651,245.8720551
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:51:14,-1400,159.26,60.04393005,23.20035934,245.8718567
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:51:34,-1400,167.85,63.22703552,23.19766998,245.8408661
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:51:54,-1400,170.36,64.15895081,23.19876671,245.8535004
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:52:14,-1100,170.38,64.16801453,23.19584656,245.8198547
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:52:34,-1100,157.74,59.47755432,23.19200516,245.775589
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:52:55,-1100,163.68,61.6829071,23.19310951,245.7883301
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:53:15,-800,165.82,62.47492981,23.19308662,245.7880554
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:53:35,-800,164.02,61.80818176,23.19218826,245.77771
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:53:55,-800,161.91,61.02590942,23.19291687,245.7861023
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:54:16,-500,162.3,61.17077637,23.19421387,245.8010559
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:54:36,-500,164.47,61.97268677,23.19036484,245.7566833
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:54:56,-500,162.83,61.36695862,23.19122505,245.7666016
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:55:17,-200,163.28,61.5316925,23.19186211,245.7739563
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:55:37,-200,161.08,60.71777344,23.19278336,245.7845764
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:55:57,-200,163.61,61.65736389,23.19479752,245.807785
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:56:18,100,165.36,62.3052063,23.195261,245.8131256
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:56:38,100,164.84,62.11126709,23.19175911,245.7727509
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:56:58,100,167.22,62.99543762,23.18827438,245.7326202
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:57:19,400,163.54,61.62789917,23.19025803,245.7554779
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:57:39,400,167.65,63.15489197,23.1921463,245.7772217
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:57:59,400,146.03,55.13677979,23.19319916,245.7893524
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:58:19,700,91.92,35.06474304,23.19360542,245.7940369
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:58:40,700,76.16,29.22157288,23.19530487,245.8136292
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:59:00,700,121.45,46.01817322,23.19517136,245.812088
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:59:20,1000,55.15,21.42773438,23.19720078,245.8354645
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 13:59:40,1000,63.08,24.36885071,23.19472694,245.8069611
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:00:01,1000,36.23,14.41125488,23.19462395,245.8057861
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:00:21,1300,37.64,14.93455505,23.19268799,245.7834778
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:00:41,1300,37.39,14.84191895,23.19385719,245.7969513
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:01:01,1300,39,15.43739319,23.19395256,245.7980347
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:01:22,1600,28.88,11.68353271,23.19138908,245.7684937
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:01:42,1600,28.49,11.53858948,23.19116783,245.7659454
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:02:02,1600,27.43,11.14813232,23.19176292,245.7728119
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:02:23,1900,11.19,5.122589111,23.19336891,245.7913055
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:02:43,1900,9.4,4.458175659,23.1931324,245.7885895
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:03:03,1900,8.07,3.966094971,23.19407272,245.7994232
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:03:25,2200,0.2,1.046951294,23.19286537,245.7855072
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:03:45,2200,-0.18,0.907684326,23.18814087,245.7310791
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:04:05,2200,0.39,1.11730957,23.19023323,245.755188
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:04:26,2500,-1.42,0.444152832,23.18852615,245.7355042
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:04:46,2500,-1.46,0.432937622,23.1855545,245.7012787
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:05:06,2500,-1.36,0.467010498,23.18902588,245.741272
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:05:28,2800,-1.44,0.439117432,23.18754387,245.7241821
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:05:48,2800,-1.44,0.438690186,23.18599701,245.7063751
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:06:08,2800,-1.53,0.40675354,23.18364334,245.6792603
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:06:29,3100,-1.49,0.420379639,23.18478394,245.6923981
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:06:49,3100,-1.6,0.377853394,23.18406868,245.6841431
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:07:09,3100,-1.57,0.391265869,23.18082047,245.6467285
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:07:31,3400,-1.55,0.399200439,23.18127441,245.6519623
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:07:51,3400,-1.5,0.41595459,23.17998123,245.6370544
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:08:11,3400,-1.5,0.417358398,23.17883301,245.6238251
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:08:31,3700,-1.43,0.441101074,23.17909813,245.6268921
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:08:52,3700,-1.56,0.393981934,23.18126106,245.6518097
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:09:12,3700,-1.55,0.397064209,23.17819214,245.6164398
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:09:32,4000,-1.54,0.401489258,23.17775917,245.6114502
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:09:52,4000,-1.55,0.396728516,23.17722893,245.6053467
Yellow Bar,2,Summer,August,2015,Sensor 1,2,13-08-2015 14:10:13,4000,-1.65,0.361938477,23.17640495,245.5958405
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 12:59:13,-2000,172.26,10.80914307,23.15226364,245.317688
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 12:59:33,-2000,186.83,11.69042969,23.16513824,245.4660339
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 12:59:53,-2000,189.94,11.87854004,23.17555618,245.5860748
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:00:14,-1700,185.85,11.63110352,23.18278694,245.6693878
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:00:34,-1700,187.49,11.73051453,23.19425392,245.8014984
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:00:54,-1700,188.16,11.77122498,23.19904518,245.8567047
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:01:15,-1400,168.75,10.59675598,23.20647049,245.942276
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:01:35,-1400,171.3,10.75093079,23.20805931,245.9605713
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:01:55,-1400,175.64,11.01376343,23.21186829,246.0044708
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:02:15,-1100,180.23,11.29130554,23.21800423,246.0751495
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:02:36,-1100,164.81,10.35855103,23.21801758,246.0753174
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:02:56,-1100,169.7,10.65396118,23.22489738,246.1545868
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:03:16,-800,164.9,10.36349487,23.22808838,246.1913605
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:03:36,-800,148.98,9.400634766,23.23138237,246.2293091
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:03:57,-800,147.26,9.296554565,23.23014641,246.2150726
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:04:17,-500,126.92,8.066009521,23.23206329,246.2371521
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:04:37,-500,145.03,9.161560059,23.23186874,246.2349091
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:04:57,-500,126.16,8.020217896,23.23441124,246.2642059
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:05:18,-200,90.83,5.882247925,23.2339344,246.2587128
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:05:38,-200,115.8,7.392974854,23.23575592,246.2797089
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:05:58,-200,138.96,8.794128418,23.23399162,246.2593689
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:06:19,100,92.09,5.958755493,23.23478508,246.2685242
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:06:39,100,94.43,6.100265503,23.23622704,246.2851257
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:06:59,100,97.53,6.28793335,23.23717308,246.2960205
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:07:20,400,77.88,5.099212646,23.23222923,246.2390594
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:07:40,400,78.66,5.145950317,23.23323822,246.2506866
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:08:00,400,86.09,5.59552002,23.23303223,246.2483063
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:08:21,700,71.19,4.69442749,23.22959328,246.2086945
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:08:41,700,72.63,4.781555176,23.22803116,246.1906891
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:09:01,700,73.59,4.839233398,23.22872353,246.1986694
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:09:21,1000,37.27,2.641998291,23.22637749,246.1716309
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:09:41,1000,35.46,2.532821655,23.22240829,246.1259155
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:10:02,1000,34.28,2.46131897,23.2232666,246.135788
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:10:22,1300,8.72,0.914825439,23.22416115,246.1461182
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:10:42,1300,8.19,0.883026123,23.22137833,246.1140442
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:11:02,1300,7.45,0.838088989,23.22125435,246.1126099
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:11:23,1600,-2.22,0.253219604,23.21848488,246.0807037
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:11:43,1600,-2.52,0.234649658,23.21637917,246.0564423
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:12:03,1600,-2.41,0.241226196,23.2159481,246.0514679
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:12:24,1900,-1.68,0.285552979,23.2141037,246.0302124
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:12:44,1900,-1.55,0.293701172,23.2157917,246.0496674
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:13:04,1900,-1.66,0.286849976,23.21710205,246.0647736
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:13:25,2200,-2.18,0.255111694,23.21700287,246.0636292
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:13:45,2200,-2.09,0.261154175,23.21450233,246.0348206
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:14:05,2200,-1.94,0.269836426,23.21520042,246.0428619
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:14:26,2500,-2.43,0.239990234,23.21291161,246.0164948
Yellow Bar,2,Summer,August,2015,Sensor 2,1,13-08-2015 13:14:46,2500,-2.73,0.222229004,23.21470261,246.0371094
